"anly_mapped_zipcode","collection_to_report","collection_to_report","collection_to_report","collection_to_report","collection_to_report_less_than_1","collection_to_report_less_than_1"
"57435",1.8,2,1,3,6,15
"57436",3.652173913043478,2,1,5,9,23
"57437",2.9019607843137254,3,1,4,17,51
"57438",1.8372093023255813,2,1,2,52,129
"57439",1.4285714285714286,1,1,2,4,7
"57440",3.638888888888889,2,1,5,16,36
"57441",1.3333333333333333,1,1,1,7,9
"57442",1.198581560283688,1,1,2,105,141
"57445",1.355263157894737,1,1,2,44,76
"57446",0.5833333333333334,0,0,1,11,12
"57448",4.333333333333333,5,2,7,3,15
"57449",1,1,1,1,1,1
"57450",3.13953488372093,2,1,6,15,43
"57451",1.3626373626373627,1,1,2,61,91
"57452",4,3,2,6,1,9
"57454",1.6666666666666667,2,1,2,4,9
"57455",1,1,1,1,4,4
"57456",1.0476190476190477,1,0,2,14,21
"57457",1.75,2,1,2,1,4
"57460",0.5,0,0,1,7,8
"57461",1.6666666666666667,1,0,2,8,12
"57465",1.7777777777777777,2,1,2,4,9
"57466",4,3,0,6,1,4
"57467",1.0666666666666667,1,1,1,13,15
"57468",1.25,1,1,1,3,4
"57469",5.059538274605103,4,2,6,151,823
"57470",2.25,3,0,3,1,4
"57471",2.918918918918919,2,1,6,17,37
"57472",1.5714285714285714,1,1,1,6,7
"57473",0,0,0,0,1,1
"57474",0.6666666666666666,1,0,1,3,3
"57475",5.454545454545454,6,3,7,1,11
"57476",4.714285714285714,3,1,6,13,49
"57477",5,1,0,5,2,4
"57479",1.7407407407407407,1,1,2,14,27
"57481",1,1,1,1,13,17
"57501",1.310140636565507,1,0,2,981,1351
"57521",1.1666666666666667,1,0,1,5,6
"57522",1.2272727272727273,1,1,2,15,22
"57523",2.0833333333333335,1,1,2,22,36
"57526",3.3333333333333335,4,2,4,0,3
"57528",1.868421052631579,1,1,2,23,38
"57529",2.2083333333333335,1,1,2,12,24
"57531",0.7333333333333333,1,0,1,15,15
"57532",1.1601941747572815,1,0,2,151,206
"57533",3.663793103448276,3,1,6,45,116
"57534",2,1,1,3,3,6
"57536",0.625,1,0,1,31,32
"57537",1.5,1,1,2,3,6
"57538",1.1666666666666667,1,1,2,4,6
"57540",2.2222222222222223,2,1,4,4,9
"57541",1.6111111111111112,1,1,2,12,18
"57543",1.75,1,0,3,14,24
"57544",1.0526315789473684,1,0,2,14,19
"57547",2.6666666666666665,4,0,4,1,3
"57548",1.5086206896551724,2,0,2,54,116
"57550",3,3,3,3,0,1
"57551",1.9722222222222223,2,1,3,13,36
"57552",0.8846153846153846,1,0,1,22,26
"57553",1.6666666666666667,1,1,2,4,6
"57555",1.1454545454545455,1,0,2,36,55
"57559",1.2903225806451613,1,0,1,26,31
"57560",3,4,3,4,1,5
"57562",1,1,1,1,1,1
"57563",1.7647058823529411,0,0,1,14,17
"57564",0.8596491228070176,0,0,1,49,57
"57566",1.6470588235294117,1,1,2,11,17
"57567",2.2285714285714286,2,1,4,22,70
"57568",1.5,1,0,1,23,28
"57569",1,1,0,2,10,14
"57570",1.0238095238095237,1,0,2,28,42
"57571",2,2,2,2,0,1
"57572",2.772727272727273,0,0,2,16,22
"57576",2,1,1,1,7,9
"57577",0.75,0,0,1,16,20
"57579",0.9210526315789473,1,0,1,29,38
"57580",1.2552447552447552,1,1,2,206,286
"57584",1.5555555555555556,1,1,2,6,9
"57585",1.2,1,1,1,9,10
"57601",1.6222222222222222,1,0,2,31,45
"57620",1.5833333333333333,1,0,3,7,12
"57621",3,3,3,3,0,1
"57622",0.8333333333333334,0,0,0,5,6
"57623",2.1333333333333333,2,1,3,7,15
"57625",2.5588235294117645,2,0,5,40,102
"57626",1.8823529411764706,1,1,3,9,17
"57630",4,4,4,4,0,1
"57631",1.3333333333333333,1,0,3,2,3
"57632",2.3333333333333335,2,0,4,5,12
"57633",3,3,3,3,0,1
"57634",2,2,2,2,0,1
"57636",3,3,3,3,0,1
"57638",1.6,2,0,2,4,10
"57639",0,0,0,0,4,4
"57640",3,3,3,3,0,1
"57642",0.3333333333333333,0,0,0,22,24
"57644",1.6,1,0,2,3,5
"57645",5,5,5,5,0,1
"57646",7,7,7,7,0,2
"57648",1.1428571428571428,1,1,2,5,7
"57651",1.3333333333333333,0,0,4,2,3
"57652",2.5384615384615383,1,1,5,8,13
"57656",1.75,2,1,2,1,4
"57658",0.7142857142857143,0,0,2,5,7
"57661",0,0,0,0,1,1
"57701",1.5865887419255613,1,0,3,1769,3251
"57702",1.6586773191300488,1,1,3,1182,2253
"57703",1.7762039660056657,2,1,3,523,1059
"57706",1.8958333333333333,1,0,3,26,48
"57709",1.6944444444444444,1,1,3,76,144
"57710",1,1,1,1,1,1
"57714",1.5,0,0,3,3,6
"57716",2.8,4,0,5,2,5
"57717",1.924944812362031,2,1,3,172,453
"57718",1.7110609480812642,1,1,2,222,443
"57719",1.632258064516129,1,0,2,343,620
"57720",2,2,1,3,4,13
"57722",2.5,3,1,4,6,20
"57724",2,2,2,2,1,5
"57725",2.1333333333333333,1,1,3,8,15
"57730",2.5035971223021583,2,1,4,108,417
"57732",2,2,1,3,49,118
"57735",1.9545454545454546,2,0,3,19,44
"57737",1.6666666666666667,1,1,3,2,3
"57738",2,1,0,4,5,10
"57741",1.3333333333333333,1,0,2,7,12
"57744",1.8,2,1,3,54,115
"57745",1.9259259259259258,2,1,3,43,108
"57747",2.429111531190926,3,2,3,132,529
"57748",1.6666666666666667,0,0,5,2,3
"57750",2.75,2,1,4,1,4
"57751",2.1621621621621623,2,1,3,13,37
"57752",1.3125,1,0,2,20,32
"57754",2.12,2,1,3,60,175
"57756",1.1818181818181819,0,0,2,13,22
"57758",1.6666666666666667,2,1,2,1,3
"57759",2.1785714285714284,2,1,3,8,28
"57760",2.2452830188679247,2,1,3,17,53
"57761",2.0282485875706215,2,1,3,71,177
"57762",1.9523809523809523,2,1,3,7,21
"57763",2.375,2,1,3,5,16
"57764",1.2272727272727273,0,0,3,15,22
"57766",2.0833333333333335,2,1,3,5,12
"57767",2.1666666666666665,1,1,3,3,6
"57769",1.8082191780821917,1,1,3,111,219
"57770",1.2537313432835822,0,0,2,44,67
"57772",0.8571428571428571,0,0,1,21,28
"57773",2,2,0,3,11,26
"57775",0.9285714285714286,1,0,1,12,14
"57779",1.1538461538461537,1,0,2,8,13
"57780",0.6666666666666666,0,0,2,2,3
"57782",2.5,1,1,4,1,2
"57783",2.0706106870229006,2,1,3,366,1048
"57785",2.1120996441281137,2,1,3,222,562
"57787",2.2857142857142856,2,0,4,2,7
"57788",2.6666666666666665,3,2,4,2,15
"57789",1,1,1,1,1,1
"57790",2.173076923076923,2,1,3,18,52
"57791",1,1,0,2,3,5
"57792",4,4,4,4,0,1
"57793",1.7410714285714286,2,0,3,51,112
"57794",1.7692307692307692,2,0,3,6,13
"58001",0.6666666666666666,0,0,2,2,3
"58005",1.7692307692307692,2,1,2,6,13
"58006",1.6666666666666667,2,1,2,1,3
"58007",1,1,1,1,1,1
"58009",3,3,3,3,0,5
"58011",2,2,2,2,0,2
"58012",1.1304347826086956,1,0,2,13,23
"58013",0,0,0,0,1,1
"58015",2,2,2,2,0,1
"58016",2.5,2,2,3,0,2
"58017",1,1,0,1,3,4
"58018",2.6666666666666665,3,2,3,0,3
"58021",1.1428571428571428,1,0,2,4,7
"58027",1.25,1,0,2,5,8
"58030",2.4615384615384617,2,2,3,1,13
"58031",1.5,1,1,2,1,2
"58032",1.35,1,1,2,11,20
"58033",0.4,0,0,1,5,5
"58035",0.3333333333333333,0,0,1,3,3
"58038",1,1,0,1,3,4
"58040",1.2142857142857142,1,1,2,8,14
"58041",1.4615384615384615,2,1,2,6,13
"58042",1.2666666666666666,1,0,2,9,15
"58043",1.5,1,1,2,2,4
"58045",1.7575757575757576,2,1,2,12,33
"58046",1.6666666666666667,2,1,2,9,21
"58047",1.4666666666666666,1,1,2,25,45
"58048",2.25,1,0,4,4,8
"58049",1,0,0,1,3,4
"58051",1.2,1,0,2,9,15
"58052",0,0,0,0,1,1
"58053",1.4444444444444444,2,0,2,4,9
"58054",1.380952380952381,1,1,2,12,21
"58056",5,2,0,13,1,3
"58057",2,2,2,2,0,1
"58058",0.5,0,0,1,2,2
"58059",1.2307692307692308,1,0,2,18,26
"58060",1.5,1,1,2,4,6
"58061",1.5,1,0,2,2,4
"58062",0,0,0,0,1,1
"58063",0,0,0,0,1,1
"58064",1.8333333333333333,2,2,2,1,6
"58065",2,2,2,2,0,1
"58067",1,0,0,2,1,2
"58069",0,0,0,0,2,2
"58071",1.5,1,1,2,1,2
"58072",1.1216216216216217,1,0,2,43,74
"58074",1,1,1,1,3,3
"58075",1.63013698630137,2,1,2,31,73
"58077",1.5625,1,1,2,9,16
"58078",1.3837209302325582,1,1,2,304,516
"58079",1,1,1,1,2,2
"58081",2.1,2,2,2,1,10
"58102",1.325,1,1,2,192,320
"58103",1.1960072595281306,1,0,2,352,551
"58104",1.367986798679868,1,1,2,357,606
"58105",3,3,3,3,0,1
"58106",1.5,1,1,2,1,2
"58107",1.5,1,1,2,1,2
"58108",1.8,1,0,1,4,5
"58109",1,0,0,2,1,2
"58181",2,2,2,2,0,1
"58201",1.6590909090909092,2,1,2,21,44
"58202",1,0,0,2,1,2
"58203",1.4090909090909092,1,1,2,12,22
"58210",2,2,2,2,0,1
"58216",2,2,2,2,0,3
"58218",1.3333333333333333,1,1,2,11,15
"58220",0,0,0,0,2,2
"58223",2,2,2,2,0,1
"58224",1,1,1,1,1,1
"58227",1,1,1,1,1,1
"58228",2,2,2,2,0,1
"58230",1.5,1,0,2,2,4
"58237",1.8,2,1,2,2,5
"58240",0.6666666666666666,1,0,1,3,3
"58249",2.6666666666666665,1,1,5,4,6
"58251",3,4,1,4,1,3
"58254",1,1,1,1,1,1
"58257",1.8571428571428572,2,1,2,6,21
"58259",2,2,2,2,0,1
"58261",2,2,2,2,0,2
"58262",2,2,2,2,0,1
"58267",1.5,1,1,2,1,2
"58269",5,5,5,5,0,1
"58270",0.5,0,0,1,2,2
"58271",1,0,0,2,1,2
"58273",0,0,0,0,1,1
"58274",1.9090909090909092,2,1,3,5,11
"58275",1,1,1,1,1,1
"58277",1,1,1,1,1,1
"58278",1.6,2,1,2,2,5
"58282",1,1,1,1,1,1
"58301",0.4444444444444444,0,0,0,7,9
"58316",0.5833333333333334,0,0,0,10,12
"58317",0,0,0,0,1,1
"58318",0.5,0,0,1,4,4
"58321",2.5,1,1,4,1,2
"58329",0,0,0,0,3,3
"58332",0,0,0,0,1,1
"58335",0,0,0,0,2,2
"58341",0,0,0,0,4,4
"58346",0,0,0,0,1,1
"58348",0,0,0,0,1,1
"58351",0,0,0,0,1,1
"58356",0.3,0,0,0,9,10
"58366",0,0,0,0,2,2
"58367",0,0,0,0,4,4
"58368",0.4,0,0,0,4,5
"58369",1,0,0,2,2,4
"58370",0,0,0,0,4,4
"58374",0,0,0,0,1,1
"58381",8,8,8,8,0,1
"58385",0,0,0,0,1,1
"58401",1.4766355140186915,1,0,2,54,107
"58402",2,2,2,2,0,1
"58406",4,4,4,4,0,1
"58413",0,0,0,0,3,3
"58415",1.6666666666666667,1,1,3,2,3
"58418",0.3333333333333333,0,0,1,3,3
"58421",0.24,0,0,0,24,25
"58422",0,0,0,0,1,1
"58424",1,1,1,1,1,1
"58425",0,0,0,0,11,11
"58426",1,1,1,1,1,1
"58428",1.5,0,0,3,1,2
"58429",1.5,0,0,3,1,2
"58433",1.3333333333333333,1,1,2,3,6
"58436",1.5357142857142858,1,1,2,19,28
"58438",0,0,0,0,3,3
"58439",0,0,0,0,4,4
"58440",1,1,1,1,1,1
"58441",1,1,0,1,3,4
"58442",1.1666666666666667,1,1,1,5,6
"58443",0,0,0,0,1,1
"58448",0,0,0,0,1,1
"58454",2.3333333333333335,2,2,3,0,3
"58456",1,1,1,1,2,2
"58458",0.875,1,0,1,7,8
"58461",1,1,1,1,1,1
"58464",0,0,0,0,2,2
"58466",1,1,1,1,1,1
"58467",1,1,0,2,2,3
"58472",0.5,0,0,1,2,2
"58474",0.9629629629629629,1,0,2,17,27
"58476",1.8333333333333333,2,1,3,2,6
"58478",0,0,0,0,1,1
"58480",0.6666666666666666,1,0,1,3,3
"58481",2,2,2,2,0,1
"58482",0.5,0,0,1,2,2
"58483",1.5,0,0,3,1,2
"58484",5,5,5,5,0,1
"58488",1,1,1,1,1,1
"58490",2,2,2,2,0,1
"58492",0.8,0,0,1,4,5
"58495",0,0,0,0,1,1
"58496",2,2,2,2,0,1
"58497",0.3333333333333333,0,0,1,3,3
"58501",1.3853658536585365,1,0,3,115,205
"58502",1,1,0,2,7,10
"58503",1.528301886792453,1,0,3,139,265
"58504",1.4057971014492754,1,0,3,119,207
"58506",0.6666666666666666,0,0,2,2,3
"58507",2,2,2,2,0,2
"58520",0.5,0,0,1,2,2
"58521",2.4285714285714284,2,1,4,3,7
"58523",0.3333333333333333,0,0,1,6,6
"58524",4,4,4,4,0,1
"58528",0,0,0,0,3,3
"58529",2.5,2,2,3,0,2
"58530",0,0,0,0,2,2
"58532",0,0,0,0,1,1
"58533",0,0,0,0,1,1
"58535",0.125,0,0,0,8,8
"58538",0.5333333333333333,0,0,1,13,15
"58540",0.6,0,0,1,4,5
"58541",0,0,0,0,1,1
"58544",0.2,0,0,0,5,5
"58545",1.5,0,0,3,2,4
"58549",0,0,0,0,1,1
"58552",1,1,1,1,2,2
"58554",1.3644859813084111,1,0,3,127,214
"58558",0.7142857142857143,0,0,2,5,7
"58560",0,0,0,0,2,2
"58561",0,0,0,0,2,2
"58563",0.6666666666666666,0,0,1,5,6
"58564",0,0,0,0,1,1
"58570",0,0,0,0,1,1
"58572",0,0,0,0,1,1
"58575",0,0,0,0,3,3
"58576",1,0,0,2,1,2
"58577",1.8571428571428572,2,0,3,2,7
"58579",1.2857142857142858,1,0,3,4,7
"58601",1.702290076335878,1,0,3,70,131
"58602",0.5,0,0,1,2,2
"58621",1,1,0,1,4,5
"58622",1.1111111111111112,1,0,2,6,9
"58623",0,0,0,0,2,2
"58625",1,1,1,1,1,1
"58626",1.5,0,0,3,1,2
"58627",0,0,0,0,1,1
"58630",3.5,2,2,5,0,2
"58631",1.25,0,0,2,4,8
"58634",0,0,0,0,1,1
"58638",1.6923076923076923,2,1,3,6,13
"58639",0.6666666666666666,1,0,1,3,3
"58640",3,3,3,4,2,9
"58643",0,0,0,0,1,1
"58645",0,0,0,0,1,1
"58646",1.1666666666666667,1,1,2,4,6
"58647",1.8,2,1,2,2,5
"58649",1,1,1,1,1,1
"58650",1,1,1,1,2,2
"58652",3.2857142857142856,3,3,4,0,7
"58655",0.8333333333333334,0,0,2,4,6
"58656",1,1,1,1,2,2
"58701",0.2692307692307692,0,0,0,121,130
"58703",0.38461538461538464,0,0,0,70,78
"58704",0,0,0,0,8,8
"58705",0,0,0,0,1,1
"58710",3,3,3,3,0,1
"58711",0,0,0,0,1,1
"58718",0,0,0,0,2,2
"58721",1,1,0,2,2,3
"58722",1.1666666666666667,0,0,3,4,6
"58723",3,3,3,3,0,1
"58725",1,1,1,1,1,1
"58727",0,0,0,0,3,3
"58730",0,0,0,0,2,2
"58731",0,0,0,0,1,1
"58733",0,0,0,0,1,1
"58735",0,0,0,0,1,1
"58737",0,0,0,0,1,1
"58740",0,0,0,0,5,5
"58741",0,0,0,0,1,1
"58744",0,0,0,0,2,2
"58746",0.3333333333333333,0,0,1,3,3
"58748",0,0,0,0,2,2
"58750",0,0,0,0,1,1
"58752",0,0,0,0,2,2
"58756",0,0,0,0,2,2
"58757",0.25,0,0,0,7,8
"58758",0,0,0,0,1,1
"58759",0,0,0,0,4,4
"58761",1,0,0,2,1,2
"58763",1,0,0,2,24,33
"58765",0,0,0,0,2,2
"58769",4,4,4,4,0,1
"58770",0.7,0,0,0,16,20
"58771",0,0,0,0,8,8
"58772",4,4,4,4,0,1
"58775",0,0,0,0,3,3
"58776",0,0,0,0,1,1
"58779",0,0,0,0,3,3
"58784",0.3333333333333333,0,0,0,8,9
"58785",0.5,0,0,0,3,4
"58788",0.4444444444444444,0,0,0,7,9
"58789",0,0,0,0,2,2
"58790",0.2857142857142857,0,0,0,6,7
"58792",0.5,0,0,1,2,2
"58795",0,0,0,0,1,1
"58801",0.17708333333333334,0,0,0,91,96
"58802",0.5,0,0,1,4,4
"58803",0,0,0,0,1,1
"58830",0,0,0,0,1,1
"58831",0,0,0,0,4,4
"58835",0,0,0,0,2,2
"58843",0,0,0,0,4,4
"58849",0,0,0,0,2,2
"58852",0.8,0,0,1,8,10
"58853",0,0,0,0,2,2
"58854",0.4528301886792453,0,0,0,48,53
"58891",2,2,2,2,0,1
"59003",0,0,0,0,1,1
"59008",0,0,0,0,1,1
"59015",0,0,0,0,2,2
"59016",1,1,1,1,1,1
"59019",0,0,0,0,2,2
"59030",1,1,1,1,1,1
"59034",0.6666666666666666,1,0,1,6,6
"59041",1,1,1,1,1,1
"59043",0.6666666666666666,1,0,1,6,6
"59044",0.6,1,0,1,5,5
"59047",0,0,0,0,2,2
"59063",1,1,1,1,1,1
"59067",0.5,0,0,1,2,2
"59068",1,1,1,1,1,1
"59072",0.25,0,0,0,4,4
"59079",0.75,1,0,1,4,4
"59086",0,0,0,0,2,2
"59095",2,1,1,3,1,2
"59101",0.08333333333333333,0,0,0,12,12
"59102",0.4166666666666667,0,0,1,12,12
"59104",0,0,0,0,1,1
"59105",0.35,0,0,1,20,20
"59106",0.2,0,0,0,5,5
"59131",2,2,2,2,0,1
"59201",1.1111111111111112,1,0,1,7,9
"59210",2,2,2,2,0,1
"59212",0,0,0,0,1,1
"59218",0,0,0,0,1,1
"59223",0,0,0,0,3,3
"59226",0,0,0,0,1,1
"59235",1,1,1,1,1,1
"59254",0,0,0,0,1,1
"59255",0,0,0,0,5,5
"59270",0.6666666666666666,1,0,1,3,3
"59301",0.16666666666666666,0,0,0,6,6
"59311",0,0,0,0,1,1
"59317",0.5,0,0,1,2,2
"59327",0.16666666666666666,0,0,0,6,6
"59330",0.25,0,0,0,4,4
"59341",1,1,1,1,1,1
"59401",3,2,2,5,0,3
"59404",0.8,1,0,1,4,5
"59405",0,0,0,0,2,2
"59406",1,1,1,1,1,1
"59414",4,4,4,4,0,1
"59422",2,2,2,2,0,1
"59425",0,0,0,0,1,1
"59457",1.25,1,0,2,2,4
"59501",0.3333333333333333,0,0,1,3,3
"59503",1,1,1,1,1,1
"59538",0,0,0,0,1,1
"59575",3,3,3,3,0,1
"59593",2,2,2,2,0,1
"59601",0.5,0,0,1,2,2
"59602",1.5,1,1,2,1,2
"59634",1,1,1,1,1,1
"59635",0.75,0,0,1,3,4
"59678",4,4,4,4,0,1
"59701",0.8,1,1,1,5,5
"59711",0,0,0,0,1,1
"59714",0.375,0,0,1,8,8
"59715",0,0,0,0,3,3
"59716",1.6,2,2,2,1,5
"59718",0.5384615384615384,1,0,1,13,13
"59725",0,0,0,0,3,3
"59741",0.3333333333333333,0,0,1,3,3
"59754",1,1,1,1,1,1
"59758",1,1,1,1,1,1
"59771",0.3333333333333333,0,0,1,3,3
"59801",2,0,0,3,2,4
"59802",3.5,3,3,5,0,6
"59803",0.6363636363636364,0,0,1,10,11
"59804",1.6,0,0,3,3,5
"59806",0,0,0,0,1,1
"59808",3.5,4,3,4,0,8
"59829",0.6666666666666666,0,0,2,2,3
"59840",0.75,1,0,1,4,4
"59847",0.3333333333333333,0,0,1,3,3
"59859",0.3333333333333333,0,0,1,3,3
"59860",0.5,0,0,1,2,2
"59864",1,1,1,1,3,3
"59868",2,2,2,2,0,1
"59870",0,0,0,0,1,1
"59901",0.07692307692307693,0,0,0,13,13
"59911",1.75,1,0,1,3,4
"59937",0.4,0,0,0,4,5
"59952",4,4,4,4,0,1
"59956",4,4,4,4,0,1
"60002",0.9107142857142857,1,0,1,47,56
"60004",1.0714285714285714,1,0,1,12,14
"60005",1.5,0,0,4,4,6
"60007",0.6666666666666666,0,0,1,7,9
"60008",1.4,2,1,2,2,5
"60010",1,0,0,2,6,9
"60012",0.7777777777777778,0,0,2,6,9
"60013",0.375,0,0,0,7,8
"60014",0.8823529411764706,0,0,1,13,17
"60015",0.6666666666666666,1,0,1,3,3
"60016",0.2857142857142857,0,0,1,7,7
"60018",0.25,0,0,0,4,4
"60020",0.3333333333333333,0,0,1,3,3
"60021",5,5,5,5,0,1
"60022",0.25,0,0,0,4,4
"60025",0.6,0,0,1,8,10
"60026",1,0,0,2,2,4
"60030",0.6666666666666666,1,0,1,14,15
"60031",0.9230769230769231,1,0,1,21,26
"60033",0,0,0,0,5,5
"60034",1,1,1,1,4,4
"60035",0.5555555555555556,0,0,1,16,18
"60040",0,0,0,0,1,1
"60041",4,4,4,4,0,2
"60042",1,1,1,1,1,1
"60044",1.625,2,0,2,3,8
"60045",0.75,1,0,1,4,4
"60046",0.7619047619047619,1,0,1,19,21
"60047",0.32075471698113206,0,0,0,48,53
"60048",1.0833333333333333,0,0,1,10,12
"60050",0.6666666666666666,1,0,1,3,3
"60051",1.5,1,1,2,4,6
"60056",0.75,1,0,1,8,8
"60060",0.75,0,0,1,15,16
"60061",0.5384615384615384,0,0,1,12,13
"60062",0.3,0,0,1,10,10
"60064",1,1,0,2,2,3
"60067",0.16666666666666666,0,0,0,6,6
"60068",0.6666666666666666,1,0,1,9,9
"60069",0,0,0,0,1,1
"60070",0,0,0,0,1,1
"60071",1,1,1,1,4,5
"60072",0,0,0,0,1,1
"60073",0.8888888888888888,1,0,1,15,18
"60074",0,0,0,0,1,1
"60075",1.3333333333333333,1,1,2,2,3
"60076",0.5833333333333334,1,0,1,12,12
"60077",1.1666666666666667,1,1,1,5,6
"60079",2,2,2,2,0,1
"60081",0.4444444444444444,0,0,1,8,9
"60083",1.1875,1,0,2,11,16
"60084",2.8333333333333335,3,1,4,2,6
"60085",1.3333333333333333,1,0,1,12,15
"60087",0.5833333333333334,1,0,1,12,12
"60088",0,0,0,0,1,1
"60089",1.75,1,1,2,2,4
"60090",4,3,3,5,0,2
"60091",0.6666666666666666,0,0,1,7,9
"60093",2.3636363636363638,1,0,2,8,11
"60096",1.2121212121212122,1,1,1,26,33
"60097",0,0,0,0,2,2
"60098",1,1,1,1,5,6
"60099",0.9444444444444444,1,0,1,31,36
"60101",2,1,1,3,1,2
"60102",2,2,0,4,3,8
"60103",0.3333333333333333,0,0,1,3,3
"60104",1,1,1,1,1,1
"60106",0.75,1,0,1,4,4
"60107",4,4,4,4,0,2
"60110",0.5,0,0,1,4,4
"60115",0,0,0,0,2,2
"60118",0.25,0,0,0,4,4
"60119",0.5,0,0,1,2,2
"60120",0,0,0,0,1,1
"60123",0.75,0,0,1,3,4
"60126",1.1025641025641026,1,0,2,28,39
"60130",0,0,0,0,1,1
"60131",0.8333333333333334,1,1,1,6,6
"60133",0.5,0,0,1,2,2
"60134",0.8,1,1,1,5,5
"60135",5,5,5,5,0,1
"60137",0.9090909090909091,0,0,2,8,11
"60139",0,0,0,0,1,1
"60140",0,0,0,0,6,6
"60142",1,1,1,1,1,1
"60143",1,1,1,1,4,4
"60146",0,0,0,0,2,2
"60148",0.9,0,0,2,6,10
"60151",4,4,4,4,0,2
"60152",0,0,0,0,1,1
"60153",0.5,0,0,1,2,2
"60154",0.6666666666666666,1,0,1,3,3
"60156",1.4285714285714286,1,0,4,5,7
"60160",0,0,0,0,5,5
"60163",1,1,1,1,1,1
"60169",0.42857142857142855,0,0,1,7,7
"60172",0.875,1,1,1,8,8
"60174",0.14285714285714285,0,0,0,7,7
"60175",1.125,1,0,1,6,8
"60177",0,0,0,0,1,1
"60178",0,0,0,0,1,1
"60187",0.38461538461538464,0,0,1,13,13
"60188",1,1,1,1,1,1
"60189",1,0,0,1,5,6
"60190",0.5,0,0,1,10,10
"60191",5,5,5,5,0,2
"60193",1,1,1,1,5,6
"60194",1,1,1,1,1,1
"60201",0.8235294117647058,1,0,1,14,17
"60202",1,0,0,2,2,4
"60203",0.2,0,0,0,5,5
"60214",0,0,0,0,2,2
"60301",3,3,3,3,0,1
"60302",1.3333333333333333,1,1,2,2,3
"60304",2,2,2,2,1,6
"60305",0,0,0,0,9,9
"60402",0,0,0,0,1,1
"60409",0.5,0,0,1,4,4
"60410",1,1,1,1,1,1
"60411",0.1,0,0,0,10,10
"60423",3,3,3,3,0,1
"60425",1,1,1,1,1,1
"60426",0,0,0,0,5,5
"60429",3,3,3,3,0,1
"60430",0.5,0,0,1,4,4
"60431",1,1,1,1,3,3
"60433",1,1,1,1,1,1
"60435",1.5,1,1,2,1,2
"60438",1,1,1,1,2,2
"60439",0.6666666666666666,0,0,0,7,9
"60440",1.375,1,1,2,5,8
"60441",0.75,0,0,1,7,8
"60442",2.5,2,0,2,1,4
"60443",0.5,0,0,1,2,2
"60445",0,0,0,0,1,1
"60446",1.5,0,0,3,1,2
"60448",0.5,0,0,1,2,2
"60450",0.5,0,0,1,2,2
"60451",0,0,0,0,2,2
"60452",3,3,3,3,0,1
"60453",0.75,1,0,1,4,4
"60457",0,0,0,0,1,1
"60459",0,0,0,0,1,1
"60462",0,0,0,0,2,2
"60463",0.8095238095238095,1,1,1,21,21
"60464",0.3333333333333333,0,0,1,3,3
"60466",7,7,7,7,0,1
"60467",1,1,0,2,2,3
"60473",6,6,6,6,0,1
"60476",1,1,1,1,1,1
"60477",1.5,0,0,1,3,4
"60480",1.5,2,0,2,1,4
"60482",3,4,2,4,1,7
"60487",0,0,0,0,2,2
"60491",0.5,0,0,1,4,4
"60501",0,0,0,0,1,1
"60502",0,0,0,0,1,1
"60504",0,0,0,0,1,1
"60505",2,2,2,2,0,1
"60506",1,0,0,3,2,3
"60510",1.8333333333333333,2,0,2,4,12
"60512",1,1,1,1,1,1
"60513",0,0,0,0,1,1
"60514",1,1,0,2,3,5
"60515",0,0,0,0,2,2
"60516",0,0,0,0,5,5
"60517",0.6666666666666666,1,0,1,3,3
"60520",1,1,1,1,8,8
"60521",0.6190476190476191,0,0,1,18,21
"60523",0.875,0,0,2,5,8
"60525",0.8181818181818182,1,0,1,9,11
"60526",0,0,0,0,10,10
"60527",0,0,0,0,1,1
"60532",0.5,0,0,0,3,4
"60538",2.375,1,1,4,4,8
"60540",1.5,2,1,2,7,22
"60542",0.16666666666666666,0,0,0,6,6
"60543",0.6666666666666666,0,0,2,4,6
"60544",1,1,1,1,1,1
"60546",0.4444444444444444,0,0,1,9,9
"60553",0.5,0,0,1,2,2
"60554",1.6666666666666667,2,2,2,1,6
"60558",0.7142857142857143,1,0,1,6,7
"60559",1,1,1,1,1,1
"60561",1,1,0,2,2,3
"60563",0.6,0,0,1,8,10
"60564",0.75,1,0,1,10,12
"60565",1.5,1,0,2,8,16
"60585",1,1,1,1,2,2
"60601",0.5,0,0,1,10,10
"60605",1.5294117647058822,2,0,2,7,17
"60607",1,1,1,1,5,5
"60608",0.21428571428571427,0,0,0,14,14
"60609",0,0,0,0,1,1
"60610",0.84,1,0,1,21,25
"60611",0.6956521739130435,1,0,1,21,23
"60613",1.5833333333333333,2,1,2,5,12
"60614",0.8115942028985508,1,0,1,58,69
"60615",1.8333333333333333,2,1,2,5,12
"60616",1.5714285714285714,1,1,2,4,7
"60618",0.8888888888888888,1,0,1,14,18
"60619",4,2,2,7,1,5
"60620",1,1,0,2,2,3
"60622",1.4444444444444444,1,0,2,9,18
"60623",0.8,1,1,1,5,5
"60624",0.3333333333333333,0,0,1,3,3
"60625",1.2,1,0,2,3,5
"60626",0.5217391304347826,0,0,1,21,23
"60629",2.5,2,2,3,0,2
"60630",0.42857142857142855,0,0,1,7,7
"60631",0.8,0,0,2,7,10
"60633",0,0,0,0,2,2
"60634",1.3571428571428572,1,1,2,10,14
"60636",0,0,0,0,4,4
"60637",0.25,0,0,0,4,4
